time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452650000	3.90067	18.2363	4.87668	3.90034	0.483549	radar	7.22562	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.65162	18.0947	4.94295	3.89704	0.453244	lidar	2.60289	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.48776	17.9432	4.89022	3.91115	0.436356	radar	3.37589	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.26495	17.7761	4.94135	3.91833	0.419836	lidar	1.19895	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.08572	17.5932	4.97855	3.94723	0.437248	radar	2.42377	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.90618	17.475	4.94296	3.94833	0.416233	lidar	6.15158	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.7616	17.2603	4.97841	3.99532	0.456233	radar	3.26142	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.58709	17.0752	4.98906	4.01313	0.450762	lidar	0.0741926	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.42396	16.9076	4.93855	4.01921	0.422552	radar	2.00139	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.2596	16.7351	4.93223	4.03261	0.414553	lidar	0.516282	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.08755	16.539	4.93027	4.04282	0.395757	radar	5.0301	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.9326	16.3093	4.96347	4.07052	0.403427	lidar	2.25652	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.77724	16.1322	4.9278	4.07657	0.381392	radar	1.12921	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.57524	15.9629	4.95645	4.06931	0.352986	lidar	1.8823	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.44666	15.7336	4.99617	4.10754	0.384157	radar	1.93336	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.2753	15.5162	5.03484	4.11893	0.375179	lidar	0.883136	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.12119	15.3229	5.02384	4.12642	0.360301	radar	1.01886	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.913033	15.1051	5.09454	4.12198	0.335247	lidar	2.66805	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.768777	14.9234	5.04216	4.12385	0.311336	radar	2.56622	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.661255	14.7085	5.0192	4.15092	0.323879	lidar	0.362279	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.548229	14.4688	5.05231	4.18481	0.349679	radar	1.66027	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.375671	14.2472	5.09508	4.18631	0.332039	lidar	1.0136	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.254739	13.9971	5.16233	4.22002	0.36225	radar	3.2027	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.230215	13.749	5.10338	4.27602	0.403514	lidar	3.53525	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.126915	13.5069	5.13832	4.30338	0.417165	radar	1.12019	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0365096	13.2771	5.18018	4.29955	0.389772	lidar	1.49322	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.153002	13.0578	5.14706	4.3058	0.369786	radar	1.01246	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.16677	12.8311	5.07446	4.35474	0.404277	lidar	3.30934	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.283742	12.605	5.04622	4.35584	0.375863	radar	3.50021	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.401041	12.3691	5.06608	4.3623	0.361974	lidar	0.35968	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.522175	12.1596	5.03552	4.358	0.3328	radar	3.87467	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.601737	11.9392	5.01417	4.37448	0.333066	lidar	0.531333	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.724273	11.7111	5.01434	4.37081	0.307098	radar	2.905	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.912959	11.4676	5.08606	4.34458	0.260244	lidar	4.4437	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.01501	11.2417	5.04025	4.34312	0.234274	radar	3.17432	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.18825	11.0138	5.08254	4.32045	0.196276	lidar	2.66785	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.26997	10.7693	5.10873	4.34273	0.216832	radar	1.06129	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.39897	10.5157	5.14928	4.3406	0.202374	lidar	1.06481	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.48611	10.2549	5.18914	4.35999	0.217884	radar	1.35248	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.58689	10.0435	5.16041	4.36179	0.20847	lidar	2.01168	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.67552	9.81379	5.13498	4.36744	0.20006	radar	0.548891	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.75333	9.59233	5.10703	4.37799	0.200954	lidar	0.785359	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.86128	9.34197	5.15023	4.38304	0.200382	radar	2.60814	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.9437	9.05107	5.20439	4.39849	0.205621	lidar	4.09264	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.02994	8.82761	5.1601	4.39823	0.188087	radar	1.8596	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.12684	8.57566	5.17875	4.40117	0.180902	lidar	0.214646	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.25229	8.32313	5.21092	4.39132	0.158914	radar	3.03722	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.30324	8.08827	5.17794	4.4098	0.170622	lidar	0.655534	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.3689	7.87414	5.12403	4.41661	0.166206	radar	5.48177	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.48128	7.62321	5.15443	4.41037	0.150234	lidar	0.814768	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.64057	7.38962	5.15588	4.37371	0.0890059	radar	6.15891	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.74437	7.13334	5.18309	4.37222	0.0824032	lidar	0.430287	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.80915	6.89853	5.16845	4.38722	0.0990046	radar	1.4919	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.85493	6.68793	5.10414	4.40252	0.110323	lidar	2.42389	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.92242	6.4642	5.04619	4.39977	0.0883867	radar	4.22513	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.97825	6.22659	5.02933	4.412	0.0967168	lidar	0.329989	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.09504	5.98046	5.06685	4.40186	0.0817588	radar	3.43759	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.17658	5.70747	5.10892	4.40725	0.0828902	lidar	1.63356	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.28558	5.4608	5.11203	4.38927	0.0460495	radar	2.48228	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.38078	5.20008	5.14471	4.388	0.0421998	lidar	0.619568	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.45042	4.95422	5.14489	4.39795	0.0546285	radar	0.145345	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.5626	4.67825	5.2077	4.39177	0.0454612	lidar	2.26801	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.67234	4.42592	5.21717	4.37355	0.00940604	radar	2.46047	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.80267	4.15669	5.2787	4.36103	-0.00348162	lidar	2.81073	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.88564	3.91568	5.27004	4.36812	0.01111	radar	1.07147	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.95873	3.68158	5.24012	4.37246	0.0145105	lidar	0.588629	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.0624	3.47318	5.19254	4.35488	-0.0165815	radar	4.30317	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.15301	3.22846	5.19456	4.35435	-0.0162541	lidar	0.00425254	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.26919	2.97444	5.22401	4.33947	-0.0402652	radar	0.940739	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.35776	2.70217	5.25948	4.34326	-0.0337384	lidar	1.28109	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.44581	2.45247	5.26126	4.34647	-0.025736	radar	0.135797	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.54949	2.18922	5.2936	4.34483	-0.0250887	lidar	0.698986	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.66016	1.95554	5.28699	4.32229	-0.068374	radar	4.25064	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.77405	1.6845	5.33543	4.31924	-0.0661877	lidar	1.62919	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.89846	1.43499	5.35975	4.30242	-0.0903987	radar	0.762391	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.95831	1.19874	5.31178	4.30964	-0.0808219	lidar	4.74137	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.05538	0.97901	5.26922	4.30551	-0.07958	radar	1.07158	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.117	0.74481	5.22791	4.31202	-0.0709638	lidar	3.86986	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21034	0.454059	5.30071	4.31607	-0.0666152	radar	5.18282	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.2856	0.212796	5.27784	4.31971	-0.0605132	lidar	1.46526	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.39574	-0.0220112	5.26047	4.32023	-0.0457524	radar	5.8472	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.46767	-0.261333	5.2369	4.32523	-0.0391865	lidar	1.57974	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.58797	-0.449272	5.1753	4.30337	-0.0668374	radar	4.02483	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.72448	-0.637464	5.12545	4.27997	-0.0906744	lidar	2.98157	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.83843	-0.866407	5.14772	4.26149	-0.121959	radar	5.56569	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.93377	-1.13101	5.1843	4.26802	-0.106491	lidar	1.22539	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.02279	-1.39633	5.21721	4.2759	-0.0917808	radar	2.6567	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.16074	-1.60492	5.19496	4.2568	-0.108848	lidar	1.21426	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.30272	-1.84187	5.25507	4.23002	-0.151191	radar	4.43174	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.40857	-2.08906	5.26591	4.23115	-0.140974	lidar	0.392982	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.55952	-2.29444	5.24251	4.20948	-0.157308	radar	3.20403	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.70821	-2.50409	5.22902	4.1902	-0.170808	lidar	0.601164	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.86333	-2.71833	5.23508	4.16931	-0.187721	radar	1.28305	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.95701	-2.98235	5.26307	4.18347	-0.159737	lidar	2.2259	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.08634	-3.20648	5.24731	4.17862	-0.153038	radar	0.216379	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.21117	-3.40287	5.20601	4.16626	-0.159854	lidar	1.42769	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.35745	-3.64895	5.24129	4.16164	-0.154591	radar	4.42434	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.51536	-3.79287	5.15714	4.1267	-0.188498	lidar	5.11743	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.6595	-4.00281	5.16157	4.1143	-0.194214	radar	0.496955	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.8148	-4.22836	5.18255	4.10529	-0.192828	lidar	0.473477	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.96579	-4.44655	5.18923	4.09695	-0.190654	radar	0.37431	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.12824	-4.68125	5.22378	4.09022	-0.186544	lidar	1.19671	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.26884	-4.88509	5.16722	4.08882	-0.169759	radar	2.53747	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.4031	-5.10232	5.16553	4.08809	-0.160817	lidar	0.25678	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.54978	-5.27253	5.08738	4.07542	-0.16117	radar	4.13151	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.74079	-5.47066	5.10666	4.0534	-0.176914	lidar	1.73384	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.89984	-5.66808	5.09318	4.04423	-0.17559	radar	0.372981	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.05807	-5.85418	5.07922	4.03184	-0.179999	lidar	0.173711	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.19728	-6.01386	4.99397	4.02253	-0.176735	radar	6.4872	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.37555	-6.1211	4.91863	3.98334	-0.212833	lidar	5.19412	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.5502	-6.30435	4.92263	3.97011	-0.21522	radar	0.895563	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.69311	-6.50912	4.92989	3.97427	-0.198012	lidar	0.444079	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.91202	-6.67137	4.97455	3.93991	-0.228527	radar	6.95322	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1154	-6.83416	4.98247	3.91504	-0.243751	lidar	0.670424	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.2991	-6.99725	4.99052	3.89756	-0.251047	radar	1.06992	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5284	-7.1746	5.0346	3.87289	-0.2641	lidar	3.55156	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7321	-7.31901	5.03541	3.84739	-0.278893	radar	1.99553	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9777	-7.47809	5.07699	3.81655	-0.297366	lidar	3.59065	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1658	-7.62028	5.04035	3.80038	-0.298693	radar	1.27219	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3187	-7.77202	4.99833	3.79896	-0.28414	lidar	3.12769	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5134	-7.90112	4.96806	3.77855	-0.291329	radar	1.88457	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.6954	-8.0056	4.91724	3.75499	-0.302443	lidar	3.24736	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.8886	-8.12131	4.85093	3.73395	-0.309051	radar	2.01502	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.1047	-8.21203	4.83104	3.69951	-0.330823	lidar	0.917194	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3288	-8.34085	4.89442	3.67978	-0.333757	radar	2.63192	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5339	-8.4209	4.85737	3.64887	-0.350429	lidar	2.03703	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.739	-8.51038	4.79792	3.62243	-0.361849	radar	1.8914	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0163	-8.59788	4.84913	3.58032	-0.387733	lidar	4.19363	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2624	-8.69986	4.89865	3.5564	-0.391099	radar	2.77787	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.4856	-8.74568	4.86667	3.51779	-0.413055	lidar	2.12986	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.7009	-8.79146	4.79004	3.48031	-0.435856	radar	4.02302	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9302	-8.89662	4.80804	3.46905	-0.42373	lidar	0.730321	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.1792	-8.98804	4.88301	3.45446	-0.411529	radar	2.8737	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4048	-9.09431	4.89015	3.4489	-0.394717	lidar	0.540736	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6338	-9.1659	4.8744	3.42895	-0.396156	radar	0.251825	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.918	-9.16483	4.90624	3.37227	-0.43627	lidar	2.25538	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.175	-9.2386	4.93861	3.35631	-0.42864	radar	4.49722	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4406	-9.34816	4.98697	3.35566	-0.404691	lidar	5.26662	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.6838	-9.37921	4.94625	3.32277	-0.423843	radar	2.04613	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9423	-9.45994	4.97491	3.31559	-0.407828	lidar	2.1053	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.1934	-9.47111	4.95553	3.27911	-0.428839	radar	2.33618	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4455	-9.46537	4.95616	3.24135	-0.446735	lidar	0.57395	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6649	-9.46572	4.90187	3.2101	-0.46073	radar	5.22574	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9475	-9.45154	4.94589	3.17117	-0.47714	lidar	1.54835	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.1996	-9.50837	4.97359	3.17253	-0.445348	radar	7.77855	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4602	-9.52481	4.98991	3.15407	-0.440861	lidar	0.501429	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.7176	-9.51503	4.98525	3.12395	-0.453143	radar	1.71094	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9726	-9.48274	4.99312	3.0904	-0.464789	lidar	0.224974	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2167	-9.44627	4.97041	3.0544	-0.483842	radar	0.763411	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4225	-9.48689	4.91303	3.05944	-0.453479	lidar	2.24912	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6593	-9.47273	4.9159	3.04417	-0.44166	radar	1.68123	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.9078	-9.46342	4.91936	3.02919	-0.433923	lidar	0.266482	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1385	-9.42465	4.91422	3.00696	-0.431531	radar	3.96398	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3828	-9.30907	4.93093	2.95217	-0.466982	lidar	3.02693	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6163	-9.23447	4.9102	2.91315	-0.490191	radar	1.1878	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8672	-9.11402	4.9422	2.86321	-0.516797	lidar	1.415	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1037	-9.01436	4.95165	2.8258	-0.528739	radar	5.00876	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2833	-9.13064	4.8163	2.87731	-0.448939	lidar	14.6812	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.5225	-9.08644	4.82519	2.86619	-0.43395	radar	1.55184	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7432	-8.9926	4.82207	2.83365	-0.445542	lidar	0.704003	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.985	-8.91138	4.83572	2.80801	-0.450994	radar	2.41553	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1821	-8.84249	4.79279	2.78878	-0.448302	lidar	1.40009	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.4153	-8.75406	4.79828	2.76279	-0.455544	radar	1.89469	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.6097	-8.7262	4.7339	2.76305	-0.432383	lidar	1.9909	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.8023	-8.58397	4.69658	2.70563	-0.486288	radar	6.71972	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-22.0059	-8.50814	4.67311	2.69077	-0.476739	lidar	0.287858	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.2152	-8.3989	4.6862	2.66945	-0.468581	radar	1.90019	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4449	-8.3031	4.70494	2.6536	-0.46029	lidar	1.13584	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.637	-8.18532	4.68332	2.623	-0.473338	radar	0.999298	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8702	-7.95437	4.79285	2.56052	-0.511748	lidar	5.70215	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0611	-7.80591	4.77364	2.51597	-0.547023	radar	3.79636	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2879	-7.63235	4.836	2.4824	-0.55205	lidar	2.18974	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4866	-7.49185	4.85149	2.46893	-0.526185	radar	1.56268	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6539	-7.34653	4.82298	2.44214	-0.527399	lidar	0.684569	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.844	-7.18715	4.83678	2.41948	-0.519598	radar	0.880354	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-24.0072	-7.08914	4.76567	2.41206	-0.502533	lidar	2.07452	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1747	-6.9077	4.76991	2.37453	-0.520261	radar	2.01281	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3347	-6.66064	4.83189	2.32103	-0.546648	lidar	3.35179	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5018	-6.48452	4.82747	2.28896	-0.560161	radar	3.52939	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.6032	-6.33961	4.73735	2.26096	-0.562516	lidar	5.40031	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
